id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type,details,additionals,services,l4,l5,l6
483,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4138865,-34.5979153,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,44.48,44.48,,USD,,"Av. Córdoba Al 3300 - Departamento en Venta en Palermo, CABA de 44.48 m2 con 1 dormitorio, 1 baño, a .","Hermoso 2 amb apto profesional ubicado en 5to piso al&nbsp; contrafrente con balcón.&nbsp;&nbsp;<br>Calefacción individual por calefactor eléctrico. Pisos de porcelanatto en todos los ambientes.<br>Grifería FV y sanitarios marca Ferrum. Mesada de granito y muebles alto y bajo mesada en melamina.<br>Agua caliente central por 3 termotanques de alta recuperación.<br>Ventanas de aluminio anodizado.<br>Bauleras optativas a .-<br>Ascensores automáticos. Encargado permanente en edificio.<br>Amenities: Laundry, SUM, parrilla, gimnasio con vestuario y piscina.<br>Ideal para vos que podés tener tu oficina sin salir de tu casa.<br>Si querés conocerlo, contactanos que coordinamos una visita.<br>¿Tenés que vender para comprar? Tasamos tu propiedad sin cargo.<br><br> <br> <br> <br> <br><br>La intermediación y conclusión de las operaciónes se llevan a cabo por el corredor matriculado: Marina Carpanelli, CUIT nro.27-23326893-9, CPI 8207 y Juan Pablo Pignataro CMCPSI 6560 Guatemala 5901, Palermo - CABA.<br><br>Las fotos, descripciones y demás datos, son meramente descriptivos. Las medidas, porcentuales, superficies y designaciones exactas surgen del reglamento de copropiedad y administración, del plano de mensura y división del inmueble. El precio puede estar sujeto a modificaciones.",Departamento,Venta,"Superficie 44.48m2, Ambientes 2, Baños 1, Dormitorios 1, Toilette 1, Sup. Cubierta 41.23m2, Cantidad de pisos 13","Pileta, SUM, Laundry, Gimnasio, Balcón",Luz,,,
484,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.457982,-34.624423,Argentina,Capital Federal,Flores,4.0,3.0,3.0,111.0,111.0,,USD,,"Av. Boyacá 200 - Departamento en Venta en Flores, CABA de 111 m2 con 3 dormitorios, 3 baños, a .","¡Departamento de 4 ambientes con balcón en Flores!<br><br>Descripción básica:<br>- Amplio y luminoso departamento, originalmente de 4 ambientes con dependencia. <br>- Se encuentra ubicado con disposición al frente sobre la Av. Boyacá.<br>- Excelente estado de mantenimiento.<br><br>Superficies:<br>- Cubierta: 101 m2<br>- Semicubierta: 10 m2<br>- Total: 111 m2<br><br>Distribución de ambientes:<br>- Living comedor en L, ya que se ha utilizado el espacio de una de las habitaciones originales, para ampliarlo.<br>- Balcón corrido al frente.<br>- Tres habitaciones con placares empotrados. Dos de las cuales poseen baño en suite: una es la habitación principal, y otra es lo que antiguamente era la dependencia con su respectivo baño.<br>- Cocina con comedor diario.<br>- Toilette de recepción.<br><br>Gastos: <br>- Expensas: $9900<br><br>Calefacción y refrigeración de ambientes:<br>- Pantallas EcoSol.<br>- Ventiladores.<br>- Aire acondicionado.<br><br>Descripción del edificio: <br>- Edificio de 8 pisos, con 4 departamentos por piso.<br>- 50 años de antigüedad.<br>- Dos ascensores.<br><br>Portería y seguridad:<br>- Encargado con vivienda.<br><br>Entrega:<br>- Sujeto a reubicación <br>- Actualmente habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br>Otras aspectos a destacar de la propiedad:<br>- Muy luminosa. Orientación Oeste al frente.<br>- Refaccionado.<br>Para entrar a vivir.<br><br>Accesibilidad:<br>- Colectivos: 1, 2, 5, 8, 25, 36, 44, 49, 53, 55, 76, 85, 86, 88, 92, 96, 99, 104, 113, 132, 133, 136, 141, 163, 172<br>- Subtes (Metro): CARABOBO (Línea A<br><br><br>Descripción del barrio:<br>La propiedad se encuentra en el barrio de Flores, que pertenece a la comuna 7 de la ciudad de Buenos Aires, sobre la Av. Boyacá, muy cercana a la Av. Rivadavia.<br><br><br>------<br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",Departamento,Venta,"Superficie 111m2, Ambientes 4, Baños 3, Dormitorios 3, Sup. Cubierta 101m2, Antigüedad52 años, Cantidad de pisos 8, Departamentos por piso 4, Orientación W","Aire Acondicionado, Balcón","Gas, Luz",,,
485,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3789481,-34.625236,Argentina,Capital Federal,San Telmo,1.0,,1.0,38.0,38.0,,USD,,"Bernardo De Irigoyen  Al 1400 - Departamento en Venta en San Telmo, CABA de 38 m2, 1 baño, a .","El primer proyecto de Argentina que se comercializa mediante crédito hipotecario UVA desde el POZO.<br>Tras el éxito obtenido con el proyecto 9 de Julio Estudios, volvemos apostar a la zona con este nuevo emprendimiento implantado sobre la tradicional Av. 9 de julio.<br>Se diseño una torre de 15 pisos con amenities ubicados en el último nivel. El proyecto consta con unidades de 1 y 2 ambientes, con un<br>local comercial y oficinas ubicadas en la planta baja. 35 cómodas cocheras a las que se accede con un monta autos ubicado en el acceso al edificio.<br>El proyecto cuenta con vistas abiertas, lo que nos permite contar con<br>espacios interiores luminosos.<br><br><br>Esperamos tu consulta!<br><br>Las imágenes provistas en el anuncio fueron incluidas solo a efecto ilustrativo de esta presentación. <br>Las medidas son aproximadas y han sido suministradas por los propietarios y/o el desarrollador.<br>Propiedad sujeta a la gestión del COTI por parte del propietario.",Departamento,Venta,"Superficie 38m2, Ambientes 1, Baños 1, Sup. Cubierta 35m2, Cantidad de pisos 12","Aire Acondicionado, SUM",Luz,,,
486,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4738514,-34.6213324,Argentina,Capital Federal,Flores,3.0,2.0,1.0,69.0,69.0,,USD,,"Av. Nazca Esquina Neuquen - Departamento en Venta en Flores, CABA de 69 m2 con 2 dormitorios, 1 baño, a .","MEMORIA DESCRIPTIVA<br><br>CARACTERÍSTICAS DEL EDIFICIO<br><br><br>- Caja de escalera de Servicio protegidas Contra Incendio por muros F60 con antecámara y puertas contra-fuego con palieres ventilados.<br>- Portero visor 1º calidad. (Opcional)<br>- Hall de acceso realizado con mármoles y/o porcelanato, mostrador y revestimientos en Wengue muros, revestidos en espejo, yeso en los diferentes Parámetros Cielorrasos aplicados y armado en yeso con artefactos de Iluminación tipo dicroicas y luz difusa.<br>- Frente y marquesina de Acero Inoxidable, cristal Float Stopsol y Puerta en cristal de seguridad.<br>- Mostrador para seguridad con manejo de iluminación de planta baja, portero eléctrico.<br>- Sector parrillas: 1 parrilla.<br>- Sector recreativo: pileta de natación con sistema de filtrado, escalera en acero inoxidable. Bordes en Travertilit lomo de ballena y revestimiento en venecita.<br>- Solárium: con cristal templado en laterales de 2m de altura (disminuye la intensidad del viento). Solado en Travertilit.<br><br><br>- SUM-Sala de múltiples:<br><br>- Espacio con mesas y sillas<br>- Mueble cocina con alacena y vajilla.<br>- Heladera<br>- Microondas<br>- Solado en Porcellanato 60x60 (aprox) rectificado<br>- Baño<br>- Balcón con parrilla y pileta, y mesa para exterior para 6 personas con sombrillas. - Pileta solárium.<br>- Pileta de natación realizada en hormigón y revestida con venecitas. Bordes y solados con revestimientos atérmicos.<br>- Sector de estar.<br>- Sector solárium con reposeras.<br>- Bomba de circulación para filtrados.<br>- Escalera pileta en acero inoxidable.<br><br><br><br>FACHADAS<br>- Compuesta por los frentes de balcón realizados en Hormigón vista, y baranda con pasamanos en Aluminio anodizado y frente en cristal laminado.<br><br>Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual<br><br>---<br>Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual.<br>---<br><br>CLICK APARTS <br><br>Contáctenos :<br><br><br><br>E-mail : ***<br>Web: /<br>Facebook: /<br>Instagram: /",Departamento,Venta,"Superficie 69m2, Ambientes 3, Baños 1, Dormitorios 2, Toilette 1, Sup. Cubierta 59m2, Cantidad de pisos 10","SUM, Balcón","Gas, Luz",,,
487,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4215861,-34.5971347,Argentina,Capital Federal,Palermo,1.0,,1.0,28.39,28.39,,USD,,"Acuña De Figueroa Al 1200 - Departamento en Venta en Palermo, CABA de 28.39 m2, 1 baño, a .","Excelente departamento a estrenar al contrafrente. Unidad de 1 ambiente divisible con cocina integrada, lavadero incorporado. toilette y baño completo. Balcón. Super luminoso. Excelente ubicación a metros de Av. Córdoba , con gran cantidad de medios de transportes. APTO PROFESIONAL<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 28.39m2, Ambientes 1, Baños 1, Toilette 1, Sup. Cubierta 25.97m2",Balcón,,,,
488,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.448947027,-34.6163364272,Argentina,Capital Federal,Caballito,3.0,2.0,2.0,99.0,99.0,,USD,,"Espinosa Al 500 - PH en Venta en Caballito, CABA de 99 m2 con 2 dormitorios, 2 baños, a .","Hermoso PH, patio y amplia terraza con quincho y parilla. mínima expensas! Ubicado en una excelente zona residencial de casa bajas. Cercanía con subte A. <br>Edificio de unos 60 años de antigüedad con 4 unidades funcionales, al frente de generosas dimensiones. PB: Living comedor con salida al patio con doble circulación, cocina comedor, dormitorio con placard, baño, patio, 1ER PISO: habitación, baño, 2 terrazas. En escritura consta 52.53 m2 cubiertos, lo construido en 1er piso no consta en escritura ni en plano.<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",PH,Venta,"Superficie 99m2, Ambientes 3, Baños 2, Dormitorios 2, Sup. Cubierta 75m2, Antigüedad60 años","SUM, Aceptan Mascotas, Terraza",Gas,,,
489,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4572412,-34.6214541,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,36.57,36.57,,USD,,"Avellaneda Al 1800 - Departamento en Venta en Caballito, CABA de 36.57 m2 con 1 dormitorio, 1 baño, a .","Excelente departamento de 2 ambientes. Ubicado frente a la plaza del ángel gris (ex plaza aramburu) . El edificio cuenta con un hermoso jardín, patio y juego para niños de uso común. Apto profesional. El&nbsp; departamento cuenta con living, balcón, cocina independiente y baño completo con bañera.. Pisos de madera en living y dormitorio. Muy luminoso y ventilado. Ubicado a 4 cuadras de av. Rivadavia y de la estación Carabobo, línea a del subte y con acceso a varias líneas de colectivos.( 44, 76, 84, 92, 99, 113, 172, 181)<br><br><br><br><br><br><br><br><br><br><br><br> <br> <br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 36.57m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 34.11m2, Antigüedad50 años",Balcón,Gas,,,
490,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4416882,-34.6397664,Argentina,Capital Federal,Parque Chacabuco,3.0,2.0,1.0,103.0,103.0,,USD,,"Puan Al 1600 - PH en Venta en Parque Chacabuco, CABA de 103 m2 con 2 dormitorios, 1 baño, a .","Oportunidad en PH de 103 mts con Terraza en Chacabuco. <br><br>Acceso segundo piso por escalera al frente. <br><br>Posibilidad de ampliación aérea de una planta mas.<br><br>Techo de tejas<br>Calefón a gas <br><br>Medidas: <br>LIving 5x6<br>Baño completo 1,7x2,8<br>Gran dormitorio al frente 4,5x4,5<br>Cocina 4,4x3 <br>Terraza 7x2 Al contra frente <br>Dormitorio en segunda planta 4,4 x 3,4<br><br>Mucho potencial para expandirse en metros y distribuciones por la amplitud y libertad de los espacios. <br><br>EL PH cuenta con reglamento apto profesional y no tiene expensas.",PH,Venta,"Superficie 103m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 89m2, Antigüedad35 años, Cantidad de pisos 2","Aceptan Mascotas, Terraza",Luz,,,
491,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3696548,-34.6419666,Argentina,Capital Federal,Barracas,4.0,3.0,2.0,110.0,110.0,,USD,,"Rocha Al 1300 - PH en Venta en Barracas, CABA de 110 m2 con 3 dormitorios, 2 baños, a .","PH 4 ambientes con patio y terraza con parrilla.<br>Se encuentra ubicado sobre la calle Rocha a solo 50 mts de la Av. Patricios y 350 mts de la Av. Montes de Oca.<br>Se trata de un PH en PB al frente que cuenta con un patio al ingreso de la propiedad.<br>Amplio living comedor.<br>Cocina semi integrada totalmente equipada y reciclada.<br>Tres amplios dormitorios con placard, uno de ellos al frente.<br>Dos baños completos.<br>En la segunda planta una terraza propia con parrilla.<br>La propiedad se encuentra en excelente estado de conservación.<br>Es super luminosa.",PH,Venta,"Superficie 110m2, Ambientes 4, Baños 2, Dormitorios 3, Sup. Cubierta 90m2, Antigüedad50 años, Cantidad de pisos 2","Patio, Terraza","Gas, Luz",,,
492,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4135969816,-34.5775212801,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,56.0,56.0,,USD,,"J. F. Seguí Al 3900, Entre República De La India Y Lafinur - Departamento en Venta en Palermo, CABA de 56 m2 con 1 dormitorio, 1 baño, a .","VENTA DEPARTAMENTO MONOAMBIENTE CON COCHERA EN PALERMO CHICO CON POSIBILIDAD A SER 2 AMBIENTES<br>J. F. Segui entre República de la India y Lafinur. A una cuadra de Av. del Libertador y Av. Cerviño. <br><br>Muy luminoso. Hall de entrada. Toilette de recepción. Amplio living comedor con salida a balcón corrido al contrafrente. Cocina americana con muebles completos y, anafe de 4 hornallas y horno eléctricos. Posible dormitorio con baño en suite y frente de placard de piso a techo espejado. Cochera incluida.<br>Amenities: Laundry en S.S y en 9° piso: Pileta, Solarium con Deck, Parrilla.<br><br>IMPORTANTE: ESTOS PRECIOS ESTAN A SUJETOS A APROBACION DEL PROPIETARIO<br><br>TASAMOS TU PROPIEDAD EN EL DIA<br>Contamos con profesionales especialmente entrenados para tasar el valor real de los inmuebles y establecer los criterios adecuados para la cotización del mismo, respetando el patrimonio del cliente que nos confía su propiedad. <br>MATRICULA CUCICBA 3512",Departamento,Venta,"Superficie 56m2, Ambientes 2, Baños 1, Cocheras 1, Dormitorios 1, Toilette 1, Sup. Cubierta 56m2, Cantidad de pisos 9","Aire Acondicionado, Laundry, Balcón",Luz,,,
493,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4198205,-34.5948318,Argentina,Capital Federal,Palermo,1.0,,1.0,34.5,34.5,,USD,,"Medrano Al 1200 - Departamento en Venta en Palermo, CABA de 34.5 m2, 1 baño, a .","El emprendimiento Medrano 1244 cuenta con 85 unidades distribuidas de 1, 2 y 3 ambientes distribuidas en dos bloques de 4 plantas, 49 cocheras y un local comercial en la PB y amenities ubicados en el último nivel y en la azotea. Con terminaciones de excelente calidad, grandes aberturas y un diseño moderno, se integra armónicamente a la trama urbana.<br><br><br><br><br><br>¿Estás buscando una excelente inversión o tu próximo hogar? ALMA PALERMO es TU lugar.<br><br><br><br><br><br>Ofrecemos excelente calidad constructiva y unidades con terminaciones profesionales.<br><br><br><br>- Aire Acondicionado Frío/Calor<br><br>- Anafe Eléctrico<br><br>- Cerraduras Electrónicas en todas las puertas de acceso a la unidad.<br><br>- Pisos Vinílicos<br><br>- Carpinterías de Aluminio con Doble Vidrio Hermético<br><br>- Mesada de Granito en Cocina y de Mármol en Baño <br><br><br>""Se deja constancia que las medidas y superficies indicados son aproximados y al sólo efecto orientativo. Las medidas reales surgirán del título de propiedad respectivo. Las medidas parciales y/o de los ambientes y el valor consignado de expensas mensuales está sujeto a verificación y/o ajuste. Fotos de carácter no contractual.""<br><br> <br> <br>*La presente oferta de venta está condicionada a la confección del COTI por parte del propietario. (Res.AFIP 2371). Las medidas son aproximadas y orientativas. Las medidas exactas surgirán del título de propiedad*<br><br>“En cumplimiento de la Ley 2340 CUCICBA, Ley 10.973 de la Prov.Bs.As., Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria.”",Departamento,Venta,"Superficie 34.5m2, Ambientes 1, Baños 1, Sup. Cubierta 26m2","Aire Acondicionado, SUM, Gimnasio","Gas, Luz",,,
